CustomerID,Frequency,Monetary,Recency,Cluster
13974,3.332204510175204,6.024875144952218,3.8918202981106265,Regulars
13975,5.828945617610208,7.825337176942493,3.4339872044851463,VIP loyal customers
13976,2.302585092994046,5.880477118918354,5.332718793265369,One-timers
13978,2.70805020110221,5.282137170318999,2.70805020110221,Regulars
13979,3.9889840465642745,6.768343775196203,4.290459441148391,At-risk
13980,2.3978952727983707,5.29901712166231,4.0943445622221,One-timers
13982,4.74493212836325,7.5289283629018895,3.6635616461296463,At-risk
13983,4.718498871295094,7.859590745101079,3.4011973816621555,At-risk
13984,2.833213344056216,6.190376879373448,3.295836866004329,Regulars
13985,5.8664680569332965,8.85716358804919,1.3862943611198906,VIP loyal customers
13986,2.5649493574615367,5.769757463579734,2.833213344056216,Regulars
13988,5.476463551931511,8.318449526925562,2.995732273553991,VIP loyal customers
13989,3.713572066704308,7.143680791860883,4.189654742026425,At-risk
13990,2.772588722239781,5.7407570774475625,5.3612921657094255,One-timers
13991,4.454347296253507,6.745977251419315,2.4849066497880004,Regulars
13992,1.6094379124341005,4.341204640153626,3.4011973816621555,One-timers
13993,4.8283137373023015,8.134367858561646,3.4657359027997265,At-risk
13994,5.043425116919247,7.746361187853251,1.3862943611198906,VIP loyal customers
13995,4.465908118654584,7.232364571156045,2.70805020110221,VIP loyal customers
13999,5.356586274672012,8.259784229134134,2.302585092994046,VIP loyal customers
14000,2.772588722239781,6.451591436542662,5.327876168789581,One-timers
14001,3.688879454113936,7.615953620400487,3.828641396489095,At-risk
14002,3.8501476017100575,6.272367442778336,4.897839799950911,At-risk
14004,5.14166355650266,8.430030530256461,3.7612001156935615,At-risk
14005,4.430816798843313,7.963710557184262,2.302585092994046,VIP loyal customers
14006,3.4011973816621555,6.869211936361628,4.7535901911063645,At-risk
14009,3.784189633918261,6.530775581703041,5.288267030694535,At-risk
14012,2.3978952727983707,5.7954496631820245,5.627621113690637,One-timers
14013,3.5263605246161616,6.159137670896117,4.700480365792417,At-risk
14014,3.6635616461296463,6.224914801410831,4.343805421853684,At-risk
14015,2.995732273553991,6.821478177800578,3.970291913552122,At-risk
14016,5.087596335232384,8.372967099536544,5.0369526024136295,At-risk
14019,4.219507705176107,7.243484382405404,3.8501476017100575,At-risk
14020,3.6635616461296463,6.465833633863357,2.833213344056216,Regulars
14021,3.091042453358316,6.448731153779409,5.043425116919247,One-timers
14022,3.332204510175204,6.0867747269123065,5.41610040220442,One-timers
14023,3.4339872044851463,6.370020838658928,1.9459101490553128,Regulars
14024,2.772588722239781,5.792098555704769,4.804021044733257,One-timers
14027,1.791759469228055,4.65224459337402,4.110873864173311,One-timers
14029,2.70805020110221,6.147741536165247,4.143134726391533,One-timers
14030,5.493061443340548,7.766455032885733,2.8903717578961645,VIP loyal customers
14031,5.552959584921617,9.591146600258352,1.9459101490553128,VIP loyal customers
14032,5.0238805208462765,7.982703093011536,0.6931471805599453,VIP loyal customers
14034,4.5217885770490405,6.238363686776588,3.091042453358316,Regulars
14035,4.189654742026425,7.264044148403693,3.367295829986474,At-risk
14036,3.6375861597263857,6.440388171057531,5.652489180268651,At-risk
14037,3.332204510175204,4.991792206294776,5.170483995038151,One-timers
14038,4.532599493153256,7.348896363542771,4.356708826689592,At-risk
14039,1.791759469228055,5.025195445427586,3.49650756146648,One-timers
14040,5.484796933490655,8.17250045891426,3.713572066704308,VIP loyal customers
14041,3.044522437723423,4.9516634723196855,5.583496308781699,One-timers
14044,5.342334251964811,6.481301440435488,3.295836866004329,At-risk
14045,1.791759469228055,7.414422267599269,4.691347882229144,One-timers
14046,2.6390573296152584,5.04336059870896,5.648974238161206,One-timers
14047,3.5263605246161616,7.1624052492636565,2.19722457733622,Regulars
14048,4.477336814478207,5.927272632562072,5.6240175061873385,At-risk
14049,6.22455842927536,8.637488623914471,2.833213344056216,VIP loyal customers
14050,3.9889840465642745,6.615208057529048,3.4657359027997265,At-risk
14051,5.3706380281276624,9.647132297753137,0.0,VIP loyal customers
14052,4.02535169073515,5.417699123568117,2.995732273553991,Regulars
14053,1.3862943611198906,5.561642707495079,4.820281565605037,One-timers
14054,1.791759469228055,4.526776118560079,4.174387269895637,One-timers
14055,2.302585092994046,6.587054024073122,4.663439094112067,One-timers
14056,7.028201432058005,9.002627158317331,0.0,VIP loyal customers
14057,5.673323267171493,8.72378450718293,3.1780538303479458,VIP loyal customers
14059,2.079441541679836,5.21275947818639,5.58724865840025,One-timers
14060,5.313205979041787,8.72182729491713,1.6094379124341005,VIP loyal customers
14062,4.709530201312334,9.25577730128478,2.302585092994046,VIP loyal customers
14064,4.406719247264253,7.080295823920986,3.367295829986474,At-risk
14066,1.9459101490553128,5.027492411162679,5.58724865840025,One-timers
14067,3.951243718581428,5.926125705799642,4.158883083359672,At-risk
14068,3.1780538303479458,5.582932239950347,5.768320995793772,One-timers
14071,5.808142489980444,7.175803359917926,1.3862943611198906,VIP loyal customers
14073,2.6390573296152584,4.93835129851109,3.044522437723423,Regulars
14075,3.7612001156935615,6.848281244985595,1.6094379124341005,Regulars
14076,3.828641396489095,4.807866102033196,4.859812404361672,One-timers
14077,3.737669618283368,6.21344742510144,3.713572066704308,At-risk
14078,4.174387269895637,6.955945263079537,4.624972813284271,At-risk
14079,2.4849066497880004,5.927192657087842,4.8283137373023015,One-timers
14080,1.3862943611198906,3.819907716520341,3.49650756146648,One-timers
14081,5.049856007249537,6.807570236318296,5.58724865840025,At-risk
14082,3.367295829986474,5.205379370888768,5.899897353582492,One-timers
14083,5.198497031265826,6.92601750478261,1.3862943611198906,VIP loyal customers
14085,6.111467339502679,8.39746100740379,0.6931471805599453,VIP loyal customers
14087,4.248495242049359,5.202191854450653,1.0986122886681098,Regulars
14088,6.380122536899765,10.828053748109648,2.302585092994046,VIP loyal customers
14089,2.6390573296152584,5.081404364984463,4.04305126783455,One-timers
14090,0.0,4.334935027140031,5.783825182329737,One-timers
14092,5.37989735354046,8.30970150804025,2.079441541679836,VIP loyal customers
14093,4.653960350157523,6.093231112255592,2.4849066497880004,Regulars
14096,8.542470998600505,10.952925528259112,1.3862943611198906,VIP loyal customers
14098,3.044522437723423,4.992810709183703,3.610917912644224,Regulars
14099,5.529429087511423,8.036887073316983,2.772588722239781,VIP loyal customers
14100,3.258096538021482,5.272486606513515,4.927253685157205,One-timers
14101,3.555348061489413,8.695638913524066,4.30406509320417,At-risk
14102,4.430816798843313,7.181386600336256,1.6094379124341005,VIP loyal customers
14104,3.044522437723423,5.376250157604459,5.043425116919247,One-timers
14105,4.330733340286331,7.139128870416363,4.442651256490317,At-risk
14107,4.820281565605037,7.896731257129632,3.951243718581428,At-risk
14108,3.555348061489413,6.387148643361041,3.4339872044851463,Regulars
14109,2.6390573296152584,4.384523514872469,3.1354942159291497,Regulars
14110,5.056245805348308,8.64288266642146,1.3862943611198906,VIP loyal customers
14111,2.3978952727983707,6.534660550904423,2.6390573296152584,Regulars
14112,5.153291594497779,7.928106882342379,3.1354942159291497,VIP loyal customers
14113,3.688879454113936,7.228330394735943,1.3862943611198906,Regulars
14114,2.70805020110221,5.957209484678875,5.613128106388071,One-timers
14116,4.276666119016055,7.23182231688335,2.995732273553991,At-risk
14117,1.0986122886681098,4.499809670330265,4.969813299576001,One-timers
14121,5.081404364984463,7.915822682439722,1.3862943611198906,VIP loyal customers
14124,1.6094379124341005,6.03925421094383,4.430816798843313,One-timers
14125,5.117993812416755,7.915870121375785,2.3978952727983707,VIP loyal customers
14126,2.772588722239781,6.467124026834869,2.079441541679836,Regulars
14127,3.784189633918261,6.564856435892426,4.812184355372417,At-risk
14128,3.828641396489095,6.457554277032581,4.110873864173311,At-risk
14129,3.951243718581428,7.024524467535856,0.6931471805599453,Regulars
14130,4.204692619390966,6.181795608675642,5.765191102784844,At-risk
14132,5.303304908059076,8.183154391584612,0.6931471805599453,VIP loyal customers
14133,3.4011973816621555,6.380698642105729,4.867534450455582,At-risk
14135,4.897839799950911,8.453253957336967,0.6931471805599453,VIP loyal customers
14138,3.8501476017100575,6.889978198879456,0.6931471805599453,Regulars
14139,3.258096538021482,6.030252474315242,3.828641396489095,Regulars
14140,4.204692619390966,6.824428016392384,1.3862943611198906,Regulars
14141,3.828641396489095,6.778819026795605,1.0986122886681098,Regulars
14142,3.091042453358316,5.74239402795031,5.921578419643816,One-timers
14143,1.9459101490553128,4.751864565138895,4.897839799950911,One-timers
14145,2.4849066497880004,8.05458613992072,3.8501476017100575,At-risk
14146,5.501258210544727,7.989414675997585,2.19722457733622,VIP loyal customers
14147,1.791759469228055,6.149322631723562,3.8918202981106265,One-timers
14148,1.0986122886681098,5.057518879995106,5.455321115357702,One-timers
14149,3.688879454113936,5.558486916698693,5.3612921657094255,One-timers
14150,3.258096538021482,6.49017710299017,3.58351893845611,Regulars
14152,3.912023005428146,6.4152442478330896,4.31748811353631,At-risk
14154,3.951243718581428,7.204610152366253,5.476463551931511,At-risk
14155,1.791759469228055,4.777020442914751,5.583496308781699,One-timers
14156,7.258412150595307,11.638536801588094,2.302585092994046,VIP loyal customers
14157,3.8918202981106265,5.992538969709248,2.995732273553991,Regulars
14158,3.713572066704308,6.2298119321644645,3.688879454113936,At-risk
14159,7.10002716662926,8.450690075057958,2.995732273553991,VIP loyal customers
14161,4.68213122712422,7.012583653077754,5.375278407684165,At-risk
14162,3.218875824868201,5.667671587643842,5.159055299214529,One-timers
14163,3.951243718581428,7.802172520803207,4.465908118654584,At-risk
14164,3.367295829986474,7.397420594219744,4.262679877041316,At-risk
14165,3.218875824868201,4.8084375072975085,5.62040086571715,One-timers
14167,3.951243718581428,6.354091741206046,3.6635616461296463,At-risk
14171,4.060443010546419,5.896576778075664,4.584967478670572,At-risk
14173,3.367295829986474,6.111112509373878,2.3978952727983707,Regulars
14174,3.258096538021482,4.901266757040891,3.49650756146648,Regulars
14175,5.099866427824199,8.041754016320503,3.9318256327243257,At-risk
14176,3.4657359027997265,6.352629396319567,5.6937321388027,One-timers
14177,3.7612001156935615,6.317994667128004,4.442651256490317,At-risk
14178,5.7899601708972535,7.39075533758302,2.19722457733622,VIP loyal customers
14179,5.10594547390058,6.578945609762935,3.713572066704308,At-risk
14180,5.513428746164983,8.442635579728272,2.3978952727983707,VIP loyal customers
14184,3.1780538303479458,6.115649270389059,4.204692619390966,One-timers
14185,1.0986122886681098,5.286497789742694,5.802118375377063,One-timers
14188,4.262679877041316,7.610313040796243,2.19722457733622,VIP loyal customers
14189,5.6240175061873385,8.434748100329152,0.6931471805599453,VIP loyal customers
14191,5.572154032177765,8.446772873040135,0.6931471805599453,VIP loyal customers
14193,3.737669618283368,6.749216652850701,4.219507705176107,At-risk
14194,6.403574197934815,9.325163475797671,1.6094379124341005,VIP loyal customers
14195,2.079441541679836,6.869741836783921,5.308267697401205,One-timers
14196,1.791759469228055,5.81568156715361,4.672828834461906,One-timers
14198,3.784189633918261,6.497528853772263,1.3862943611198906,Regulars
14199,0.6931471805599453,5.2225156531317545,5.384495062789089,One-timers
14201,3.6635616461296463,6.53384697577819,4.0943445622221,At-risk
14204,3.784189633918261,5.081590683029905,0.6931471805599453,Regulars
14205,3.6635616461296463,5.388066658691645,2.3978952727983707,Regulars
14206,3.044522437723423,5.730943582718574,5.476463551931511,One-timers
14208,2.302585092994046,5.022168529909929,4.553876891600541,One-timers
14209,4.477336814478207,7.633916450785843,2.3978952727983707,VIP loyal customers
14210,4.634728988229636,7.5500774765322705,4.51085950651685,At-risk
14211,4.770684624465665,7.69997826773277,3.970291913552122,At-risk
14212,2.19722457733622,6.975862424996733,4.499809670330265,One-timers
14214,4.248495242049359,6.907985252536192,3.4339872044851463,At-risk
14215,4.691347882229144,7.483199420685869,2.4849066497880004,VIP loyal customers
14216,4.07753744390572,7.517140343436752,1.0986122886681098,VIP loyal customers
14217,4.672828834461906,7.562868242224149,0.6931471805599453,VIP loyal customers
14218,2.4849066497880004,5.132734925758359,3.7612001156935615,One-timers
14219,1.9459101490553128,4.499142781342561,1.3862943611198906,Regulars
14220,3.044522437723423,6.449522105335317,5.5093883366279774,One-timers
14221,5.267858159063328,8.13968852146741,3.737669618283368,At-risk
14222,3.713572066704308,6.526743730503218,5.176149732573829,At-risk
14223,4.110873864173311,6.88267334061432,4.5217885770490405,At-risk
14224,4.770684624465665,6.95665972233574,4.700480365792417,At-risk
14226,4.290459441148391,7.696957816178629,3.367295829986474,At-risk
14227,5.209486152841421,8.106427057666018,3.258096538021482,VIP loyal customers
14229,3.7612001156935615,7.279732542929312,3.951243718581428,At-risk
14231,3.9889840465642745,6.711813385093072,5.187385805840755,At-risk
14232,4.770684624465665,7.622629704161826,3.4657359027997265,At-risk
14233,3.58351893845611,7.277600117886154,3.784189633918261,At-risk
14234,5.068904202220232,6.653456401660272,3.091042453358316,At-risk
14235,4.382026634673881,8.037174781240472,2.302585092994046,VIP loyal customers
14236,2.70805020110221,6.1961589547536615,4.394449154672439,One-timers
14237,2.19722457733622,5.081404364984463,5.921578419643816,One-timers
14238,2.079441541679836,4.989411657644629,5.786897381366708,One-timers
14239,4.7535901911063645,7.750829948525033,3.7612001156935615,At-risk
14240,3.737669618283368,6.79160341224609,3.4011973816621555,At-risk
14241,2.302585092994046,5.364573162325102,5.214935757608986,One-timers
14242,2.772588722239781,5.636751962196981,5.459585514144159,One-timers
14243,4.997212273764115,7.838295995825568,2.19722457733622,VIP loyal customers
14245,4.718498871295094,7.425047946271038,5.170483995038151,At-risk
14246,4.31748811353631,7.295775777483927,4.709530201312334,At-risk
14247,2.995732273553991,4.91830068289346,5.627621113690637,One-timers
14248,2.079441541679836,5.712345705316689,5.762051382780177,One-timers
14250,4.709530201312334,7.551738475510711,1.9459101490553128,VIP loyal customers
14251,4.356708826689592,7.965441401037601,0.6931471805599453,VIP loyal customers
14256,3.9889840465642745,6.840610698352803,5.537334267018537,At-risk
14257,4.672828834461906,8.035042484234296,3.9318256327243257,At-risk
14258,4.718498871295094,9.445418818246342,2.19722457733622,VIP loyal customers
14259,1.6094379124341005,4.787491742782046,4.955827057601261,One-timers
14261,3.951243718581428,7.0591450080329565,3.9318256327243257,At-risk
14262,4.962844630259907,7.870253795934116,2.079441541679836,VIP loyal customers
14264,2.9444389791664403,5.766663372695402,5.043425116919247,One-timers
14265,3.4339872044851463,6.273216571528962,4.691347882229144,At-risk
14267,4.189654742026425,7.153904166577758,5.017279836814924,At-risk
14270,3.367295829986474,6.199798982768484,5.805134968916488,One-timers
14271,2.302585092994046,4.721351940277501,5.420534999272286,One-timers
14272,3.49650756146648,6.082127582005224,4.30406509320417,At-risk
14273,3.367295829986474,6.327883210865624,3.9318256327243257,At-risk
14276,4.31748811353631,6.926959688165851,4.477336814478207,At-risk
14277,5.429345628954441,8.283241441385425,2.70805020110221,VIP loyal customers
14280,2.079441541679836,4.89813826286911,5.2832037287379885,One-timers
14282,5.049856007249537,8.223986553281746,1.0986122886681098,VIP loyal customers
14284,3.5263605246161616,6.360352112474898,3.4339872044851463,Regulars
14285,3.295836866004329,7.554863756629064,3.044522437723423,Regulars
14286,5.652489180268651,8.432900297818204,3.1780538303479458,VIP loyal customers
14287,2.3978952727983707,5.018801856762649,2.079441541679836,Regulars
14288,2.833213344056216,6.025503589331405,5.356586274672012,One-timers
14289,3.8501476017100575,6.814828257199554,2.19722457733622,Regulars
14290,4.634728988229636,7.74389829766987,2.3978952727983707,VIP loyal customers
14291,5.472270673671475,8.261862135848782,0.6931471805599453,VIP loyal customers
14292,4.68213122712422,8.480390193233296,2.079441541679836,VIP loyal customers
14293,4.110873864173311,6.953263874212903,1.0986122886681098,Regulars
14295,1.9459101490553128,5.041487757579021,3.688879454113936,One-timers
14297,4.158883083359672,7.157782212130105,2.8903717578961645,Regulars
14298,7.402451520818244,10.836880012658227,1.0986122886681098,VIP loyal customers
14299,5.087596335232384,7.95694970652029,2.079441541679836,VIP loyal customers
14300,1.0986122886681098,3.765840495250065,2.9444389791664403,One-timers
14301,2.772588722239781,6.448952683283299,4.68213122712422,One-timers
14304,3.295836866004329,5.283711214158674,5.407171771460119,One-timers
14305,4.700480365792417,7.497628654078257,4.262679877041316,At-risk
14306,3.555348061489413,7.641766053197082,3.9318256327243257,At-risk
14307,5.19295685089021,8.004939882325719,4.48863636973214,At-risk
14309,4.812184355372417,7.749184524112513,2.079441541679836,VIP loyal customers
14311,3.295836866004329,5.436817643793142,5.41610040220442,One-timers
14312,4.465908118654584,7.38497654828429,3.8501476017100575,At-risk
14314,2.079441541679836,4.787491742782046,4.672828834461906,One-timers
14315,4.6443908991413725,7.806688232479909,3.044522437723423,VIP loyal customers
14317,3.1780538303479458,6.231622528581321,4.174387269895637,At-risk
14320,3.737669618283368,5.838051095461236,5.332718793265369,One-timers
14321,4.812184355372417,7.333513090358064,2.3978952727983707,VIP loyal customers
14323,3.713572066704308,6.35308225543587,4.74493212836325,At-risk
14326,2.19722457733622,5.117095205197383,5.459585514144159,One-timers
14327,2.4849066497880004,5.741880763254859,5.093750200806762,One-timers
14329,5.594711379601839,8.502838656277783,2.19722457733622,VIP loyal customers
14331,3.332204510175204,6.136992443072924,4.820281565605037,One-timers
14332,3.258096538021482,6.764242812174732,3.1354942159291497,Regulars
14333,2.9444389791664403,5.862067453621914,4.158883083359672,One-timers
14334,5.093750200806762,7.839706738985137,2.833213344056216,VIP loyal customers
14335,4.143134726391533,6.149023697209347,2.772588722239781,Regulars
14336,4.499809670330265,7.38703450654974,2.833213344056216,VIP loyal customers
14338,3.5263605246161616,6.3175617198325735,5.062595033026967,At-risk
14339,2.8903717578961645,5.669570529986012,5.459585514144159,One-timers
14340,1.791759469228055,4.903050083416319,5.389071729816501,One-timers
14341,4.867534450455582,7.680812850769876,3.80666248977032,At-risk
14342,3.1780538303479458,6.409697794493825,3.044522437723423,Regulars
14344,4.262679877041316,6.791142807947586,4.844187086458591,At-risk
14345,1.791759469228055,4.691164379154952,3.6635616461296463,One-timers
14346,4.0943445622221,6.929105727392788,4.795790545596741,At-risk
14348,2.8903717578961645,6.015107828855458,5.560681631015528,One-timers
14349,3.4339872044851463,4.894101477840304,2.302585092994046,Regulars
14350,3.044522437723423,5.555669089191984,5.602118820879701,One-timers
14351,0.0,3.9318256327243257,5.10594547390058,One-timers
14352,3.8501476017100575,6.983752893208602,5.056245805348308,At-risk
14353,1.791759469228055,4.506454213048934,5.3706380281276624,One-timers
14354,2.19722457733622,5.097546666085552,1.791759469228055,Regulars
14355,2.3978952727983707,5.161351511474879,5.902633333401366,One-timers
14356,3.6375861597263857,6.502700086846939,4.0943445622221,At-risk
14357,3.713572066704308,5.4195167819498815,3.7612001156935615,Regulars
14359,4.060443010546419,6.782849436256921,2.9444389791664403,Regulars
14360,4.770684624465665,7.663045927327787,3.4657359027997265,At-risk
14362,3.713572066704308,5.082645830072528,3.091042453358316,Regulars
14364,4.23410650459726,8.220766327822862,4.691347882229144,At-risk
14367,6.278521424165844,9.123454805253928,2.079441541679836,VIP loyal customers
14368,2.079441541679836,5.043425116919247,5.768320995793772,One-timers
14371,1.3862943611198906,4.61015772749913,5.68697535633982,One-timers
14373,1.3862943611198906,4.337944122103693,5.8805329864007,One-timers
14375,4.31748811353631,5.551718505022944,5.220355825078324,At-risk
14377,2.3978952727983707,6.424950057899192,5.25227342804663,One-timers
14379,3.828641396489095,5.8524897948173935,3.784189633918261,At-risk
14381,4.02535169073515,5.311628380607709,3.951243718581428,At-risk
14382,4.875197323201151,6.439462185934849,3.258096538021482,At-risk
14383,4.07753744390572,7.129049120637723,3.6375861597263857,At-risk
14385,2.6390573296152584,5.308812103640678,2.19722457733622,Regulars
14386,1.9459101490553128,4.958639998977875,5.6937321388027,One-timers
14387,4.941642422609304,7.479051159709745,3.49650756146648,At-risk
14388,5.25227342804663,8.062130193015708,2.19722457733622,VIP loyal customers
14389,4.127134385045092,6.9074752397748185,2.19722457733622,Regulars
14390,5.673323267171493,8.432173284678179,2.302585092994046,VIP loyal customers
14393,1.6094379124341005,4.218772140597153,5.384495062789089,One-timers
14395,5.8664680569332965,8.152460153785283,0.6931471805599453,VIP loyal customers
14396,4.290459441148391,6.190294913839908,4.174387269895637,At-risk
14397,4.553876891600541,7.846464820803453,0.0,VIP loyal customers
14400,3.258096538021482,6.327400925897314,4.948759890378168,One-timers
14401,5.209486152841421,8.303995020447893,1.3862943611198906,VIP loyal customers
14403,3.258096538021482,7.262845968652523,4.867534450455582,At-risk
14404,4.6443908991413725,7.268724987203737,3.5263605246161616,At-risk
14406,2.079441541679836,5.05465217951303,4.77912349311153,One-timers
14407,4.330733340286331,7.654954943861664,4.672828834461906,At-risk
14408,4.672828834461906,7.865775113829245,2.3978952727983707,VIP loyal customers
14409,4.007333185232471,7.55394187067858,4.262679877041316,At-risk
14410,5.659482215759621,6.35662835844262,2.772588722239781,VIP loyal customers
14411,2.6390573296152584,6.968850378341948,5.739792912179234,One-timers
14412,3.80666248977032,6.635066903814494,3.555348061489413,At-risk
14413,3.1354942159291497,4.809742351716865,5.891644211825772,One-timers
14414,4.584967478670572,7.303257589492757,4.5217885770490405,At-risk
14415,6.416732282512326,8.667604316387346,0.0,VIP loyal customers
14416,2.6390573296152584,6.19485426993533,3.091042453358316,Regulars
14418,4.820281565605037,7.56902472064406,1.3862943611198906,VIP loyal customers
14419,5.327876168789581,6.964192321585297,2.3978952727983707,VIP loyal customers
14420,3.4011973816621555,5.955500525174395,4.442651256490317,One-timers
14421,3.295836866004329,6.700866401748422,4.04305126783455,At-risk
14422,5.402677381872279,8.357878534514102,0.0,VIP loyal customers
14423,1.0986122886681098,5.580484258311707,5.384495062789089,One-timers
14424,0.0,5.774799961891481,2.8903717578961645,One-timers
14426,5.575949103146316,8.273566281160628,2.9444389791664403,VIP loyal customers
14427,2.833213344056216,5.895339035010599,3.912023005428146,One-timers
14428,4.997212273764115,7.11488326302754,1.9459101490553128,VIP loyal customers
14431,3.091042453358316,5.985848808322347,5.700443573390687,One-timers
14432,5.945420608606575,7.721131390445361,2.302585092994046,VIP loyal customers
14434,2.4849066497880004,7.224607728733698,3.091042453358316,Regulars
14436,2.19722457733622,4.489310299893557,4.59511985013459,One-timers
14438,2.19722457733622,4.882044059723269,5.723585101952381,One-timers
14439,3.4657359027997265,7.886547458567938,5.768320995793772,At-risk
14440,4.007333185232471,7.765433363660811,2.079441541679836,VIP loyal customers
14441,4.07753744390572,7.342869800113297,0.0,VIP loyal customers
14442,4.219507705176107,7.342533204387474,0.6931471805599453,VIP loyal customers
14443,4.584967478670572,7.244855889563645,3.9889840465642745,At-risk
14446,5.680172609017068,6.946572064413753,0.0,VIP loyal customers
14447,4.248495242049359,7.0589558973682704,2.9444389791664403,At-risk
14448,2.995732273553991,5.927858924019011,2.19722457733622,Regulars
14449,5.552959584921617,6.810252697620898,2.9444389791664403,VIP loyal customers
14450,3.688879454113936,6.18053411808844,5.198497031265826,At-risk
14451,4.691347882229144,6.496156397690334,4.0943445622221,At-risk
14452,4.127134385045092,5.577614382465377,2.3978952727983707,Regulars
14453,3.091042453358316,4.78690823924363,5.247024072160486,One-timers
14456,6.884486652042782,8.022119518361928,1.6094379124341005,VIP loyal customers
14457,1.3862943611198906,4.733035556985987,5.739792912179234,One-timers
14459,3.610917912644224,7.516389776397094,5.043425116919247,At-risk
14460,2.833213344056216,5.948922323842307,4.700480365792417,One-timers
14461,5.19295685089021,7.651148705966179,4.997212273764115,At-risk
14462,5.5053315359323625,7.583705434713561,4.158883083359672,At-risk
14463,1.791759469228055,6.272159768260196,4.584967478670572,One-timers
14465,4.867534450455582,6.964721452122804,5.5093883366279774,At-risk
14466,4.276666119016055,7.728591820682972,3.367295829986474,At-risk
14467,4.499809670330265,6.394860850047035,2.8903717578961645,Regulars
14470,3.7612001156935615,6.133810105592618,2.4849066497880004,Regulars
14472,5.638354669333745,7.568813058033469,4.6443908991413725,At-risk
14473,1.9459101490553128,5.45677305224001,4.30406509320417,One-timers
14474,3.4011973816621555,6.2873193813737736,3.7612001156935615,At-risk
14475,3.8501476017100575,6.68438670235163,4.276666119016055,At-risk
14476,2.9444389791664403,5.373888553395111,5.54907608489522,One-timers
14477,2.3978952727983707,7.176109261527059,2.995732273553991,Regulars
14479,2.8903717578961645,5.75653304004173,5.537334267018537,One-timers
14480,2.5649493574615367,5.631390977234442,2.3978952727983707,Regulars
14481,3.4011973816621555,6.456000128793135,5.10594547390058,At-risk
14482,4.969813299576001,7.634409766846997,2.8903717578961645,VIP loyal customers
14483,2.302585092994046,4.861361591348501,5.010635294096256,One-timers
14484,2.6390573296152584,5.77430306747132,3.912023005428146,One-timers
14485,3.8501476017100575,5.110480629065972,3.6635616461296463,Regulars
14487,4.976733742420574,7.076299022782748,3.295836866004329,At-risk
14488,3.8918202981106265,6.954094823787695,3.9318256327243257,At-risk
14489,3.4011973816621555,6.138547451809227,5.332718793265369,One-timers
14491,2.833213344056216,5.831677177618607,5.1647859739235145,One-timers
14493,4.812184355372417,7.767619564356994,1.9459101490553128,VIP loyal customers
14494,1.9459101490553128,4.938494616318573,3.258096538021482,One-timers
14495,1.791759469228055,4.818667360250496,3.9318256327243257,One-timers
14496,2.9444389791664403,6.289363004126414,5.7430031878094825,One-timers
14497,3.4339872044851463,6.12571130879503,5.707110264748875,One-timers
14498,5.262690188904886,7.5793314696139396,3.7612001156935615,At-risk
14499,5.267858159063328,6.703580674215529,3.258096538021482,At-risk
14500,1.9459101490553128,5.877315525417076,4.477336814478207,One-timers
14501,2.4849066497880004,5.248654321528936,4.158883083359672,One-timers
14502,6.447305862541213,7.762604555522175,2.995732273553991,VIP loyal customers
14503,5.099866427824199,8.172802486310724,1.0986122886681098,VIP loyal customers
14504,4.672828834461906,6.51213158490483,3.8501476017100575,At-risk
14505,6.688354713946762,8.668832148077609,2.833213344056216,VIP loyal customers
14506,5.755742213586912,7.606969020692043,2.833213344056216,VIP loyal customers
14507,4.584967478670572,7.221236668474114,3.1780538303479458,At-risk
14508,4.04305126783455,5.621921448175881,3.091042453358316,Regulars
14511,4.262679877041316,7.144730727027139,2.3978952727983707,Regulars
14512,3.1354942159291497,5.617788761489225,5.236441962829949,One-timers
14513,2.8903717578961645,6.083337006535095,4.61512051684126,One-timers
14514,4.290459441148391,6.961627744446627,4.110873864173311,At-risk
14515,4.61512051684126,7.650687366885668,2.8903717578961645,VIP loyal customers
14517,2.8903717578961645,5.800455361916462,3.49650756146648,Regulars
14518,2.772588722239781,5.1611794783294025,4.158883083359672,One-timers
14520,1.3862943611198906,5.600641715736688,0.6931471805599453,Regulars
14522,2.833213344056216,6.881965564795833,3.1780538303479458,Regulars
14523,2.4849066497880004,5.485170307761209,4.68213122712422,One-timers
14524,5.313205979041787,7.532452297904353,3.4657359027997265,At-risk
14525,5.697093486505405,8.347914998894181,2.19722457733622,VIP loyal customers
14527,6.918695219020472,8.950452438867725,1.0986122886681098,VIP loyal customers
14528,2.8903717578961645,5.897758080667674,3.610917912644224,Regulars
14529,5.43372200355424,6.429783992087094,4.0943445622221,At-risk
14530,5.375278407684165,7.981360822392041,3.258096538021482,VIP loyal customers
14532,4.158883083359672,6.838244416218008,5.4638318050256105,At-risk
14533,4.174387269895637,7.502528591433801,3.218875824868201,At-risk
14534,6.324358962381311,8.312711911557217,1.0986122886681098,VIP loyal customers
14535,5.808142489980444,7.951943060338692,4.07753744390572,At-risk
14536,2.9444389791664403,5.146331009550155,5.560681631015528,One-timers
14537,2.302585092994046,5.873694011373474,4.060443010546419,One-timers
14538,2.9444389791664403,5.961649462028796,4.174387269895637,One-timers
14539,3.4657359027997265,6.286891550007209,2.772588722239781,Regulars
14540,4.330733340286331,6.904008267695202,2.302585092994046,Regulars
14541,4.709530201312334,7.287321213564613,4.07753744390572,At-risk
14542,1.6094379124341005,4.637153231841142,5.225746673713202,One-timers
